timestamp_us,raw_reading
393554916,190425
393565785,190468
393575102,190770
393584419,190542
393595289,190636
393604605,190619
393615475,190689
393624792,191289
393635661,190536
393644978,190333
393655848,190599
393665164,190362
393674481,190365
393685350,190159
393694667,190801
393705537,190137
393714853,190320
393725723,191244
393735040,190492
393744356,190491
393755226,190332
393764542,191325
393775412,191046
393784729,190739
393795598,190874
393804915,190863
393815785,190637
393825101,190567
393834418,190296
393845288,190442
393854604,190663
393865474,190754
393874790,190566
393885660,191137
393894977,190523
393905846,190433
393915163,190500
393924494,190722
393935349,190568
393944666,191044
393955535,190492
393964852,190754
393975722,190473
393985038,190930
393995908,191011
394005225,190541
394014541,191137
394025411,190634
394034728,190932
394045597,190008
394054914,190353
394065784,190735
394075100,190865
394084417,191048
394095287,190490
394104604,190411
394115473,190542
394124790,190768
394135659,190726
394144976,190915
394155846,190585
394165162,190860
394174479,190353
394185349,190967
394194665,190570
394205535,190353
394214852,190545
394225721,190853
394235038,190855
394245907,190831
394255224,190288
394264541,190723
394275410,190845
394284727,190366
394295597,190767
394304913,190603
394315783,190172
394325100,190412
394334416,190598
394345286,190859
394354603,190367
394365472,190725
394374789,190864
394385659,191083
394394975,189868
394405845,190383
394415162,190801
394424478,190902
394435348,191188
394444664,191116
394455534,190499
394464851,190738
394475720,190832
394485058,191277
394495907,190710
394505223,190674
394514540,190705
394525410,190351
394534726,190916
394545596,190695
394554913,190615
394565782,190612
394575099,191334
394585968,190930
394595285,190943
394604602,190951
394615471,190449
394624788,190346
394635658,191043
394644974,190830
394655844,190162
394665161,190826
394674477,190847
394685347,191402
394694664,190655
394705533,190509
394714850,190986
394725720,190572
394735037,190504
394745906,190672
394755223,190505
394764540,190510
394775409,189967
394784726,191000
394795596,191109
394804913,190987
394815782,190726
394825099,190199
394835969,190549
394845285,190981
394854602,190690
394865472,191040
394874788,190490
394885658,190232
394894975,190936
394905844,191348
394915161,190292
394924478,190935
394935347,190795
394944664,190600
394955533,190205
394964850,191096
394975720,191109
394985036,190233
394995906,190687
395005223,190669
395014539,190620
395025409,190630
395034726,190430
395045624,190846
395054912,190331
395065782,190771
395075099,190867
395085968,190631
395095285,190908
395104602,190648
395115471,190704
395124788,191096
395135658,191070
395144974,190636
395155844,190558
395165161,190763
395176030,190896
395185347,190829
395194664,190775
395205534,191121
395214850,190744
395225720,190926
395235037,190961
395245906,190561
395255223,190850
395264540,190539
395275409,190794
395284726,189892
395295596,190841
395304912,190220
395315782,190384
395325099,191183
395335968,190908
395345285,191003
395354602,190605
395365472,190593
395374788,190064
395385658,190239
395394975,190499
395405844,190866
395415161,190861
395426031,190580
395435347,191159
395444664,190770
395455534,190904
395464851,191346
395475720,190851
395485037,190783
395495906,190075
395505223,190598
395514540,190531
395525410,191461
395534726,190856
395545596,190668
395554913,190303
395565782,190248
395575099,190791
395585968,190568
395595287,191145
395604630,190042
395615472,190152
395624788,190926
395635658,190154
395644975,190967
395655844,190405
395665161,190736
395676031,190892
395685347,190468
395694664,191044
395705534,191154
395714850,190683
395725720,190602
395735037,190513
395745906,191134
395755223,190882
395764540,190578
395775409,190723
395784726,190444
395795595,190451
395804912,190363
395815781,190873
395825098,190537
395835968,190574
395845284,190429
395854601,191194
395865471,190920
395874787,190334
395885657,191221
395894974,190806
395905843,190591
395915160,190908
395926029,190327
395935346,190699
395944663,190200
395955533,190500
395964849,190610
395975719,190582
395985036,190795
395995905,191087
396005222,190918
396014539,190965
396025408,190653
396034725,190639
396045595,190705
396054911,190247
396065781,190976
396075098,190535
396085967,190233
396095284,190154
396104600,190934
396115470,191264
396124787,190202
396135656,190616
396144973,190364
396155850,190709
396165192,190205
396176029,191157
396185345,190672
396194662,191166
396205532,190876
396214848,191832
396225718,190784
396235035,191164
396245904,190705
396255221,190835
396266091,190565
396275407,190806
396284724,190795
396295594,190641
396304911,190822
396315780,190950
396325097,190607
396335966,191198
396345283,190763
396354600,190923
396365469,190959
396374786,190922
396385655,190557
396394972,190095
396405842,190319
396415158,190653
396426028,190294
396435345,190437
396444661,191224
396455531,189979
396464848,190975
396475717,191080
396485034,190939
396495903,190704
396505220,190460
396516090,190952
396525406,190715
396534723,190964
396545593,190741
396554909,190741
396565779,190403
396575096,190583
396585965,190541
396595282,190633
396604599,190867
396615468,191295
396624785,191021
396635655,190336
396644971,190371
396655841,190220
396665158,190970
396676027,190620
396685344,191332
396694661,191201
396705530,190317
396714854,190550
396725716,190611
396735033,190679
396745903,190569
396755219,190994
396766089,190159
396775406,190572
396784723,190870
396795592,190576
396804909,190119
396815778,190629
396825095,190827
396835965,190840
396845281,191362
396854598,190958
396865468,190943
396874785,191109
396885654,190857
396894971,190970
396905840,190475
396915157,190339
396926027,190828
396935343,191109
396944660,190381
396955530,191373
396964846,190233
396975716,190943
396985033,190292
396995902,190795
397005219,190411
397016088,190638
397025405,191006
397034722,190124
397045591,190057
397054908,191323
397065778,190358
397075095,190494
397085964,190308
397095281,190678
397104598,190668
397115467,190691
397124784,191274
397135653,190560
397144970,190757
397155840,190026
397165156,190394
397176026,190891
397185343,191004
397194659,190510
397205529,190442
397214846,190751
397225715,190423
397235032,190396
397245902,190964
397255218,190853
397266088,190656
397275415,190107
397284721,190653
397295591,190641
397304908,191306
397315777,190862
397325094,190485
397335964,190675
397345280,190665
397354597,190767
397365467,190808
397374784,190772
397385653,190732
397394970,190485
397405840,190764
397415156,191013
397426026,190851
397435343,190571
397444659,190843
397455529,190179
397464846,190342
397475715,191006
397485032,190745
397495901,190535
397505218,190640
397516088,190679
397525404,190723
397534721,189988
397545591,191243
397554908,190095
397565777,190431
397575094,190315
397585963,190875
397595280,190444
397604597,190820
397615466,190942
397624783,190850
397635653,190796
397644969,190303
397655839,189870
397665156,190645
397676025,190806
397685342,190624
397694659,190895
397705528,191266
397714845,190383
397725714,191098
397735031,190766
397745901,190955
397755218,190784
397766087,190749
397775404,190751
397784721,191134
397795590,190941
397804907,190183
397815776,191308
397825093,190883
397835979,190382
397845279,190025
397856149,190938
397865465,190454
397874782,191031
397885652,190973
397894968,190538
397905838,190977
397915154,190531
397926024,190746
397935341,190603
397944657,190825
397955527,190594
397964844,190569
397975713,190998
397985030,190559
397995899,190435
398005216,191079
398016086,191010
398025402,190683
398034719,190938
398045589,190973
398054905,190601
398065775,190637
398075092,190457
398085961,190691
398095278,190243
398106147,190567
398115464,191026
398124781,191130
398135651,190741
398144967,191126
398155837,191060
398165154,190596
398176023,190856
398185340,190783
398194657,190874
398205526,191586
398214843,190593
398225712,191044
398235029,190610
398245899,191363
398255216,190339
398266085,190627
398275402,190897
398284719,190490
398295588,190923
398304905,190843
398315774,191009
398325091,190288
398335961,190711
398345278,191002
398356147,190601
398365464,190848
398374781,190575
398385650,190927
398394986,190295
398405836,191352
398415153,190310
398426023,190582
398435340,190851
398444656,190855
398455526,190714
398464843,190946
398475712,190376
398485029,191034
398495898,190766
398505215,190623
398516085,190784
398525401,190437
398534718,190516
398545588,191105
398554904,190797
398565774,190111
398575091,190575
398585960,190443
398595277,190756
398606146,191035
398615463,190384
398624780,190217
398635649,190984
398644966,190964
398655836,190804
398665152,191046
398676022,190770
398685339,190295
398694656,190656
398705525,190928
398714842,191207
398725711,190663
398735028,190888
398745898,191041
398755214,191022
398766084,190784
398775401,190369
398784717,191225
398795587,190162
398804904,191041
398815773,191129
398825090,190430
398835959,190887
398845276,190544
398856146,190647
398865462,190517
398874779,190680
398885649,190669
398894965,190659
398905835,190396
398915151,190620
398926021,190725
398935338,190980
398946207,190039
398955550,190715
398964841,190914
398975710,190750
398985027,190476
398995897,190902
399005214,190864
399016083,190413
399025400,190842
399034717,190678
399045586,190949
399054903,191310
399065772,190247
399075089,190649
399085959,191232
399095276,191078
399106145,190495
399115462,190360
399124779,190900
399135648,190873
399144965,190391
399155835,191059
399165151,190628
399176021,190909
399185338,190633
399196207,190741
399205524,190836
399214841,190872
399225710,191150
399235027,190801
399245896,190477
399255213,190821
399266083,190728
399275399,190343
399284716,190404
399295586,190219
399304902,190613
399315772,190788
399325089,190886
399335958,190941
399345275,190871
399356144,190932
399365461,190320
399374778,190975
399385647,190704
399394964,190622
399405834,190194
399415150,190399
399426020,190031
399435337,190771
399446206,190774
399455523,190661
399464840,190879
399475709,190273
399485026,191185
399495895,190577
399505212,190828
399516112,190538
399525399,190146
399534715,190658
399545585,190950
399554901,190094
399565771,190845
399575088,190298
399585957,190377
399595274,190060
399606144,190917
399615460,190980
399624777,190424
399635647,190877
399644963,190983
399655833,190346
399665150,190434
399676019,190693
399685336,191028
399696206,190610
399705522,191538
399714839,190760
399725709,190837
399735025,190804
399745895,190376
399755212,190367
399766081,190869
399775398,190957
399784715,191649
399795584,190527
399804901,190641
399815771,190561
399825087,190314
399835957,190578
399845274,190703
399856143,190397
399865460,190754
399874777,190893
399885646,190626
399894963,190943
399905833,190838
399915149,190610
399926019,190784
399935336,191155
399946205,190393
399955522,190304
399964839,191247
399975708,190286
399985025,190978
399995895,190463
400005211,190999
400016081,191199
400025398,190903
400034714,190525
400045584,190753
400054901,190138
400065776,191173
400075119,191169
400085957,190629
400095274,190718
400106143,190688
400115460,190502
400124777,191336
400135646,190239
400144963,190822
400155833,191132
400165149,191121
400176019,190647
400185336,191231
400196205,190771
400205522,190307
400214839,190549
400225708,190816
400235025,190443
400245895,190694
400255212,190096
400266081,190567
400275398,190738
400284715,190767
400295585,190960
400304901,191028
400315771,191283
400325088,190555
400335957,190673
400345274,191128
400356144,190631
400365461,191003
400374777,191015
400385647,190375
400394964,191046
400405833,190567
400415150,190424
400426020,191376
400435336,190640
400446206,190935
400455523,190914
400464840,191152
400475709,190997
400485026,191223
400495895,191253
400505212,190944
400516082,191345
400525399,190571
400534715,190864
400545585,190874
400554902,190162
400565771,190615
400575088,190761
400585958,190539
400595274,191150
400606144,190842
400615461,190380
400624783,190976
400635647,190342
400644964,190424
400655833,190009
400665150,191037
400676019,191059
400685336,190807
400696206,190702
400705522,191415
400714839,190637
400725709,190395
400735025,190879
400745895,190845
400755212,190516
400766081,190946
400775398,190733
400786267,190575
400795584,191306
400804901,190672
400815770,190780
400825087,191206
400835957,190846
400845273,190390
400856143,191188
400865460,190808
400874776,190311
400885646,190404
400894963,190873
400905832,190416
400915149,190289
400926018,191179
400935335,190760
400946205,190961
400955521,190779
400964838,191237
400975708,190490
400985024,190621
400995894,191128
401005211,190647
401016080,190192
401025397,190389
401036267,190050
401045584,190201
401054900,190952
401065770,190413
401075087,190099
401085956,190019
401095273,190715
401106143,190838
401115460,190391
401124776,190920
401135646,190678
401144963,190769
401155833,191259
401165149,190607
401176019,190824
401185346,190960
401196205,191169
401205522,190436
401214839,190772
401225708,190730
401235025,190925
401245894,190459
401255211,191470
401266081,190309
401275397,190792
401286267,191004
401295583,190358
401304900,190472
401315770,190980
401325086,190290
401335956,190518
401345273,190317
401356142,190646
401365459,190371
401374776,191114
401385645,190112
401394962,190752
401405832,190828
401415148,190382
401426018,190623
401435335,190805
401446204,190339
401455521,190883
401464838,190663
401475707,190922
401485024,190598
401495894,191132
401505210,190573
401516080,190881
401525397,190919
401536266,190935
401545583,190741
401554900,190416
401565769,190628
401575086,191154
401585956,190590
401595272,190556
401606142,190384
401615459,191038
401624776,190539
401635645,190773
401644962,190391
401655831,190926
401665148,190584
401676018,190902
401685334,190556
401696204,190901
401705521,190662
401714837,190380
401725707,191294
401735024,190705
401745909,190454
401755210,190233
401766080,190773
401775397,190837
401786266,191012
401795583,190650
401804900,190977
401815769,190696
401825086,190740
401835955,190631
401845272,190767
401856142,191066
401865458,189960
401874775,191645
401885645,191174
401894962,191133
401905831,191249
401915148,191247
401926017,190697
401935334,190652
401946204,190893
401955520,191092
401964837,190761
401975707,190660
401985023,190222
401995893,189962
402005210,190982
402016079,190905
402025396,190150
402036266,190177
402045582,190301
402054899,190780
402065768,190157
402075085,191002
402085955,190959
402095272,190518
402106141,191232
402115458,190783
402124774,190721
402135644,190997
402144961,190487
402155830,190804
402165147,191152
402176016,190923
402185333,190845
402196203,190998
402205519,190824
402214836,191157
402225706,190696
402235022,190246
402245892,190866
402255209,190985
402266078,191152
402275395,190607
402286264,190644
402295581,190805
402304916,190253
402315767,190649
402325084,190349
402335954,191238
402345270,190308
402356140,190214
402365457,190303
402376326,191041
402385643,190415
402394960,190108
402405829,190900
402415146,190318
402426016,190777
402435332,190455
402446202,190940
402455519,190365
402464835,190932
402475705,190305
402485022,190411
402495891,190639
402505208,191244
402516078,190476
402525395,190572
402536264,190333
402545581,190768
402554898,191167
402565767,190703
402575084,190799
402585954,190762
402595270,190730
402606140,190582
402615457,190546
402626326,190735
402635643,190728
402644960,190411
402655829,190460
402665146,190732
402676016,189851
402685332,190891
402696202,190743
402705519,190621
402714835,190900
402725705,191506
402735022,190635
402745891,190615
402755208,190753
402766078,190514
402775394,190697
402786264,190384
402795581,190833
402804897,190725
402815767,190525
402825084,190929
402835953,190180
402845270,190726
402856140,191026
402865481,190518
402876326,190685
402885643,190060
402894959,190405
402905829,190777
402915146,190311
402926015,191266
402935332,190362
402946202,190779
402955518,190139
402966388,191124
402975705,190352
402985021,190622
402995891,190176
403005208,190288
403016077,190781
403025394,190863
403036263,191111
403045580,190977
403054897,191177
403065766,190776
403075083,191128
403085952,191313
403095269,190803
403106139,191275
403115455,190349
403126325,190570
403135641,190750
403144958,190742
403155828,190750
403165144,191582
403176014,190863
403185330,190943
403196200,191025
403205517,190570
403216386,190658
403225703,190330
403235019,190387
403245889,190759
403255206,191205
403266075,190864
403275392,190172
403286261,190677
403295578,190413
403304895,191161
403315764,190585
403325081,191093
403335950,191143
403345267,190949
403356136,190371
403365453,190560
403376323,191322
403385639,190789
403394956,190500
403405825,190383
403415145,190229
403426045,190788
403435328,190591
403446198,190576
403455514,190801
403466384,190601
403475701,190616
403485017,190883
403495887,190907
403505204,190974
403516073,190789
403525390,190020
403536259,190529
403545576,190870
403554893,190690
403565762,190252
403575079,190784
403585949,190840
403595265,190130
403606135,190595
403615452,191180
403626321,190877
403635638,191028
403644955,190805
403655824,190391
403665141,190884
403676010,190523
403685327,190606
403696197,190655
403705513,190685
403716383,190713
403725700,190658
403735016,190642
403745886,190601
403755203,190980
403766072,191155
403775389,190873
403786259,190814
403795575,190944
403804892,190388
403815762,190347
403825078,190750
403835948,191199
403845265,190697
403856134,191141
403865451,190643
403876320,191150
403885637,190806
403894954,190427
403905823,190778
403915140,190583
403926010,191074
403935326,190504
403946196,190515
403955513,190795
403966382,190483
403975711,190639
403985016,190502
403995885,190634
404005202,190553
404016071,190665
404025388,191315
404036258,190406
404045574,190592
404054891,190416
404065761,190702
404075077,190594
404085947,190822
404095264,190708
404106133,190046
404115450,190586
404126319,191111
404135636,190864
404144953,190405
404155822,189925
404165139,190804
404176009,190792
404185325,190945
404196195,191180
404205512,190447
404216381,190810
404225698,190831
404235015,190305
404245884,190460
404255201,190557
404266071,190728
404275387,190581
404286257,190681
404295574,190668
404304890,190973
404315760,191196
404325077,190715
404335946,190719
404345263,190862
404356133,190513
404365449,190246
404376319,190732
404385635,190355
404394952,190172
404405822,190623
404415138,190984
404426008,191359
404435324,190802
404446194,191131
404455511,190897
404466380,190773
404475697,190401
404485014,190245
404495884,190259
404505200,190289
404516070,190749
404525387,190864
404536276,190553
404545573,190470
404556442,190611
404565759,190353
404575076,190260
404585946,190400
404595262,190844
404606132,190428
404615449,190168
404626318,190398
404635635,190313
404644952,190199
404655821,190595
404665138,190863
404676008,190521
404685324,189689
404696194,190879
404705511,190692
404716380,190452
404725697,190299
404735014,190646
404745883,190945
404755200,190708
404766070,190612
404775387,189949
404786256,190768
404795573,190997
404806442,190515
404815759,190403
404825076,190749
404835945,190668
404845262,190511
404856131,191159
404865448,190993
404876318,190796
404885634,190828
404894951,190608
404905821,190912
404915137,190749
404926007,189827
404935324,190641
404946193,190592
404955510,190747
404966379,190351
404975696,191021
404985013,190941
404995882,190727
405005199,190674
405016068,191559
405025385,190841
405036255,191022
405045571,191473
405056441,190216
405065757,190503
405075074,190859
405085944,190868
405095286,190675
405106130,190495
405115447,190645
405126316,190550
405135633,190218
405144950,190746
405155819,190550
405165136,190441
405176006,190821
405185323,191011
405196192,190781
405205509,191033
405216378,190845
405225695,190571
405235012,190160
405245881,190286
405255198,190533
405266068,190508
405275384,190859
405286254,191144
405295571,190552
405306440,190506
405315757,190765
405325074,190764
405335944,190800
405345260,190550
405356130,190681
405365447,190679
405376316,190656
405385633,190410
405394950,190049
405405819,190538
405415136,191090
405426006,190586
405435323,190670
405446192,189857
405455509,190648
405466379,190785
405475696,190606
405485012,190572
405495882,190794
405505199,190718
405516068,191020
405525385,189923
405536255,190402
405545571,191056
405556441,190754
405565758,190682
405575075,190838
405585944,189944
405595261,190906
405606130,190677
405615447,190658
405626317,190387
405635633,190613
405646509,190719
405655852,190560
405665136,190588
405676006,190277
405685323,190920
405696192,191282
405705509,190904
405716379,190550
405725695,190990
405736565,191091
405745882,190491
405755198,190726
405766068,190994
405775385,190826
405786254,190589
405795571,191145
405806441,191011
405815757,190918
405825074,190822
405835944,191039
405845260,190492
405856130,190571
405865447,190899
405876316,190552
405885633,190926
405896503,190445
405905819,190835
405915136,190356
405926006,190583
405935322,191465
405946192,190536
405955509,190801
405966378,190097
405975695,190704
405986564,190067
405995881,190248
406005198,191121
406016067,190653
406025384,190465
406036254,190707
406045571,190016
406056440,190422
406065757,190632
406075074,190590
406085943,190371
406095260,190531
406106130,190843
406115446,191185
406126316,191013
406135633,191246
406146502,190674
406155819,190769
406165136,190756
406176005,190472
406185322,190844
406196192,190840
406205517,190886
406216378,190880
406225695,190511
406236565,190496
406245881,190715
406255198,190873
406266068,190782
406275384,190412
406286254,191532
406295571,190836
406306440,190894
406315757,191212
406325074,190264
406335943,190915
406345260,190967
406356130,190239
406365446,190591
406376316,190604
406385633,190565
406396502,190306
406405819,190864
406415136,190806
406426005,190883
406435322,190676
406446192,191045
406455508,190945
406466378,190443
406475695,191519
406486564,190851
406495881,190430
406505198,190778
406516067,191260
406525384,190505
406536253,190857
406545570,190756
406556440,190964
406565756,190551
406576626,189974
406585943,190464
406595259,191338
406606129,190924
406615446,190214
406626315,190700
406635632,190887
406646501,190717
406655818,190385
406665135,190757
406676004,190644
406685321,190984
406696190,190591
406705507,190909
406716377,190814
406725693,190567
406736563,190499
406745880,190587
406755196,190758
406766081,190943
406775382,190529
406786252,190338
406795569,190524
406806438,191456
406815755,190967
406826625,190835
406835941,190360
406845258,190369
406856128,190989
406865444,190905
406876314,190831
406885631,190418
406896500,190674
406905817,190308
406915134,190770
406926003,190563
406935320,190701
406946189,191499
406955506,190347
406966376,191311
406975692,190792
406986562,190380
406995879,190707
407005196,190868
407016065,191110
407025382,190290
407036251,190924
407045568,190710
407056438,190776
407065755,190767
407076624,190784
407085941,190789
407095258,190781
407106128,190213
407115444,191318
407126314,190884
407135631,190813
407146500,191045
407155817,190612
407165134,190446
407176003,190987
407185320,190295
407196190,190428
407205507,190681
407216376,190896
407225693,190876
407236563,190034
407245879,190738
407255196,190290
407266066,190597
407275383,190747
407286252,190818
407295569,190908
407306439,190781
407315756,190319
407326647,190575
407335942,190792
407345259,190636
407356128,190417
407365445,190859
407376315,190700
407385631,190495
407396501,190978
407405818,190856
407416687,191039
407426004,191283
407435321,190771
407446190,190794
407455507,190652
407466377,190815
407475693,191385
407486563,190625
407495880,190907
407505196,190687
407516066,190434
407525383,190830
407536252,191198
407545569,190978
407556439,190638
407565755,190852
407576625,191293
407585942,190976
407595258,190221
407606128,190618
407615445,190903
407626314,191242
407635631,190437
407646500,190602
407655817,190644
407666687,190863
407676004,190413
407685320,190829
407696190,190949
407705507,191035
407716376,190790
407725693,191323
407736562,190886
407745879,191295
407756749,190822
407766065,190540
407775382,190453
407786252,190867
407795568,190665
407806438,191166
407815755,190628
407826624,191353
407835941,190764
407845258,190514
407856127,190431
407865444,190944
407876314,190725
407885655,190987
407896500,190046
407905817,190971
407916686,190734
407926003,190609
407935320,189912
407946189,190465
407955506,191270
407966376,190651
407975692,191154
407986562,190720
407995879,191015
408006748,190390
408016065,191067
408025382,190809
408036252,190994
408045568,190869
408056438,190878
408065755,190927
408076624,190503
408085941,190331
408095258,190923
408106127,190745
408115444,190726
408126313,190562
408135630,190677
408146499,191040
408155816,190137
408166686,190918
408176002,190599
408185319,190665
408196189,190642
408205505,190869
408216375,190688
408225692,190490
408236561,191103
408245878,190658
408256748,191367
408266064,191052
408275381,190300
408286251,191034
408295567,190538
408306437,190357
408315753,190523
408326623,191047
408335940,189832
408345256,190578
408356126,190493
408365443,190403
408376312,190339
408385629,190809
408396499,190729
408405815,190395
408416685,190459
408426002,190911
408435320,190752
408446220,190669
408455505,190595
408466374,190448
408475691,190824
408486560,191105
408495877,190698
408506746,190802
408516063,190745
408525380,190410
408536249,190330
408545566,190492
408556435,190564
