timestamp_us,raw_reading
12754882,190508
12765062,191029
12775243,190883
12785423,191257
12795604,191667
12805785,190582
12815965,190749
12824449,190566
12834629,190567
12844810,190582
12854991,190283
12865171,190565
12875352,190910
12885532,190616
12895713,190285
12905893,190466
12914377,190208
12924557,190700
12934738,190148
12944919,190330
12955099,189972
12965280,190490
12975460,190083
12985641,190458
12995821,190456
13006002,190516
13014486,190116
13024666,190678
13034847,190892
13045028,190684
13055208,190489
13065389,190711
13075569,190646
13085750,190697
13095930,190564
13104414,190574
13114595,190801
13124775,190334
13134956,190507
13145136,191385
13155317,190725
13165498,190872
13175678,190522
13185859,190122
13196039,190579
13204523,190514
13214703,191239
13224884,190296
13235064,190704
13245245,190292
13255426,190360
13265606,190291
13275787,190255
13285967,190544
13294451,189880
13304632,190345
13314812,190354
13324993,190404
13335174,190766
13345354,190611
13355535,190512
13365715,190481
13375896,190658
13384380,190789
13394560,190715
13404741,190193
13414921,190775
13425102,190776
13435282,190612
13445463,190479
13455643,190698
13465823,190487
13476004,190360
13484488,190485
13494668,190042
13504849,190729
13515029,190802
13525210,190130
13535390,190413
13545571,191024
13555751,190504
13565932,191058
13574416,190613
13584596,191000
13594777,191161
13604957,190337
13615138,190762
13625318,190729
13635499,190511
13645679,189891
13655860,190148
13666040,190431
13674524,190180
13684705,190735
13694885,190097
13705066,190404
13715246,190451
13725427,190631
13735607,190854
13745788,190405
13755968,190308
13764452,190867
13774633,191346
13784813,190413
13794993,190912
13805174,190032
13815354,190878
13825535,190802
13835715,191142
13845896,190670
13856076,190518
13864560,191046
13874740,190473
13884921,190992
13895101,190669
13905282,190319
13915462,190198
13925643,190695
13935823,191163
13946004,189872
13954488,190563
13964668,190631
13974849,190263
13985029,190576
13995210,190809
14005390,190832
14015571,190919
14025751,190664
14035932,190602
14046112,190578
14054596,190945
14064776,190313
14074957,190549
14085137,190815
14095318,190401
14105498,189859
14115679,190320
14125859,190725
14136040,190761
14144524,190422
14154704,190636
14164885,190361
14175065,190044
14185246,189972
14195426,190759
14205607,190711
14215787,190539
14225968,190945
14234452,190737
14244632,190389
14254813,190766
14264993,190526
14275174,190849
14285354,190779
14295535,190979
14305715,190559
14315896,190728
14326076,191091
14334560,190448
14344740,190675
14354921,190134
14365101,191005
14375282,190820
14385462,190657
14395643,190346
14405823,190874
14416004,190456
14424488,190713
14434668,190595
14444849,190413
14455029,190774
14465210,190869
14475390,191153
14485571,190961
14495751,190121
14505932,190348
14514416,190368
14524596,191326
14534777,190984
14544957,191257
14555138,190900
14565318,190054
14575499,190605
14585679,190354
14595860,190588
14606040,190663
14614524,190251
14624705,190715
14634885,190899
14645065,190479
14655246,190515
14665426,190965
14675607,190337
14685787,190276
14695968,190817
14704452,191229
14714632,190583
14724813,189791
14734993,190352
14745174,190322
14755355,190597
14765535,190475
14775716,190696
14785896,190080
14796077,190358
14804561,191302
14814741,190635
14824922,190329
14835102,190736
14845283,190656
14855463,190033
14865644,190747
14875825,190879
14886005,190838
14894489,190709
14904673,190835
14914861,190976
14925049,190321
14935236,190576
14945424,190789
14955572,190200
14965753,191002
14975933,189843
14984417,190720
14994597,189991
15004778,190237
15014958,190804
15025139,190324
15035319,190071
15045500,190148
15055680,190906
15065861,190371
15076042,190637
15084525,190692
15094706,190851
15104886,190410
15115067,190914
15125247,190683
15135428,190908
15145608,190363
15155789,190165
15165969,190404
15174453,190350
15184634,191036
15194814,190545
15204995,191098
15215175,190918
15225356,190795
15235536,190886
15245717,190277
15255897,190264
15266078,190858
15274561,190208
15284742,190702
15294922,190297
15305103,190096
15315283,189959
15325464,190646
15335644,190385
15345825,190429
15356005,190283
15364489,190360
15374669,190142
15384850,190730
15395030,190830
15405211,191236
15415391,190789
15425572,190424
15435752,190233
15445933,190744
15456113,190418
15464597,190588
15474778,191195
15484958,190994
15495139,191046
15505319,190948
15515500,190691
15525680,190476
15535861,190885
15546041,190220
15554525,190859
15564705,190282
15574886,190336
15585066,190335
15595247,190374
15605427,190678
15615608,190668
15625788,190292
15635968,190747
15646149,190571
15654633,190659
15664813,191060
15674993,190047
15685174,190419
15695354,190473
15705535,190991
15715715,190184
15725896,190886
15736076,191163
15744560,190644
15754740,190575
15764921,190419
15775101,190257
15785282,190780
15795462,190603
15805643,190140
15815823,190861
15826004,190689
15836184,191032
15844668,190500
15854848,190837
15865029,190023
15875209,190524
15885390,190561
15895570,190317
15905751,190473
15915931,190887
15926112,190698
15934595,190958
15944776,190413
15954957,190504
15965137,190277
15975318,190532
15985498,190520
15995679,190309
16005860,190559
16016040,190565
16024524,190201
16034705,190488
16044885,190325
16055066,190619
16065246,190530
16075427,190860
16085607,190382
16095788,190695
16105968,190123
16116149,191082
16124632,190926
16134813,190382
16144993,190616
16155174,190569
16165354,190632
16175535,191354
16185715,190341
16195896,190759
16206076,190463
16214560,191127
16224741,190898
16234921,190205
16245102,190357
16255282,190629
16265463,189960
16275643,190642
16285824,190788
16296004,190703
16304488,190627
16314668,190820
16324849,190644
16335029,190668
16345210,190302
16355391,190567
16365571,190364
16375752,190382
16385932,191007
16396113,190679
16404596,190351
16414777,190451
16424957,190441
16435138,190603
16445318,190200
16455499,190155
16465679,191222
16475860,190217
16486041,190252
16494524,189987
16504705,190615
16514886,190602
16525066,190599
16535247,190576
16545427,190132
16555607,190677
16565788,190670
16575968,190708
16586149,190348
16594633,190531
16604813,190197
16614994,190416
16625174,190462
16635355,190819
16645535,190535
16655716,190432
16665896,190182
16676077,190896
16684560,190396
16694741,190538
16704921,190023
16715102,190077
16725282,190676
16735463,190726
16745643,190052
16755824,191125
16766004,190813
16776185,190886
16784669,190254
16794849,190659
16805030,191249
16815210,190397
16825391,190571
16835571,190986
16845752,190512
16855932,190656
16866113,190687
16874597,190068
16884777,190857
16894958,190137
16905138,190105
16915319,190411
16925499,190785
16935680,190067
16945860,191069
16956041,190164
16964525,190622
16974705,190761
16984886,191111
16995066,190444
17005246,189991
17015427,190347
17025607,191176
17035788,190660
17045968,190160
17056149,190491
17064633,190966
17074813,190479
17084994,189907
17095174,190627
17105354,190278
17115535,190751
17125715,190614
17135896,190598
17146076,190549
17154560,190889
17164741,190697
17174921,190485
17185102,190085
17195282,190141
17205463,190929
17215643,190411
17225823,190686
17236004,190912
17246184,190277
17254668,190328
17264849,190887
17275029,190401
17285210,190687
17295392,190481
17305580,190409
17315767,191015
17325955,190177
17336143,190708
17344596,190607
17354777,190798
17364957,190940
17375138,190550
17385318,190535
17395499,190451
17405679,191013
17415860,191260
17426040,190809
17434524,190582
17444704,190331
17454885,190387
17465065,190203
17475246,190584
17485426,190696
17495607,189984
17505787,190718
17515968,190849
17526148,190424
17534632,190506
17544813,190621
17554993,190020
17565173,190486
17575354,190231
17585534,190963
17595715,189920
17605895,190902
17616076,190831
17624560,190424
17634740,190092
17644921,190060
17655101,190884
17665282,190667
17675462,190662
17685643,190934
17695823,190621
17706004,190342
17716184,191135
17724668,189998
17734848,191096
17745029,189856
17755209,190768
17765390,190024
17775570,191073
17785751,190370
17795931,190480
17806112,190640
17814595,190776
17824776,190600
17834956,190910
17845137,190388
17855317,190323
17865498,190825
17875678,190624
17885859,190449
17896039,190933
17906220,190882
17914704,190749
17924884,190958
17935065,190902
17945245,190765
17955426,190799
17965606,190303
17975787,190580
17985967,190268
17996148,190649
18004632,190593
18014812,190558
18024993,190593
18035173,190550
18045354,190771
18055534,190922
18065715,190781
18075895,190075
18086076,190357
18096256,190975
18104740,190686
18114920,191196
18125101,191184
18135282,190914
18145462,190303
18155643,190129
18165823,190756
18176004,190112
18186184,190204
18194668,190800
18204849,190788
18215029,190754
18225210,190310
18235390,190663
18245570,190427
18255751,190373
18265931,190084
18276112,190670
18284596,190634
18294776,190433
18304957,190620
18315137,190602
18325318,191193
18335498,190592
18345679,190141
18355859,191094
18366040,191200
18376221,191006
18384704,190147
18394885,190285
18405065,190624
18415246,190553
18425426,190178
18435607,190905
18445787,190837
18455968,190356
18466148,190131
18474632,190517
18484812,190211
18494993,190960
18505173,190817
18515354,190901
18525534,190197
18535715,190456
18545895,190450
18556076,190254
18566256,190766
18574740,190239
18584921,190708
18595101,190325
18605282,190613
18615462,191046
18625643,190488
18635823,190630
18646004,190471
18656184,190664
18664668,190314
18674849,189903
18685029,191031
18695210,190426
18705390,190474
18715571,190665
18725751,190906
18735932,191127
18746112,190068
18754596,191039
18764776,190909
18774957,190641
18785137,190032
18795318,190603
18805498,190425
18815679,190429
18825859,190703
18836040,190003
18846220,191072
18854704,190242
18864885,190810
18875065,190339
18885246,190805
18895426,190464
18905607,190577
18915787,190750
18925968,190562
18936148,190113
18944632,190437
18954812,190347
18964993,190816
18975173,190774
18985354,190593
18995534,190800
19005715,190339
19015896,190276
19026076,190636
19036257,190673
19044740,190744
19054921,190984
19065101,190178
19075282,190535
19085462,190475
19095643,190390
19105823,190561
19116004,191160
19126185,191137
19134668,190431
19144849,190350
19155030,190657
19165210,189819
19175391,190877
19185571,190297
19195752,191117
19205932,190678
19216113,190745
19224596,190464
19234777,190847
19244957,190798
19255138,190784
19265318,190472
19275499,190517
19285680,190306
19295860,190456
19306041,190544
19316221,190588
19324705,190611
19334885,190974
19345066,191155
19355247,190729
19365427,191112
19375608,190790
19385788,190534
19395969,190910
19406149,189852
19414633,190643
19424814,190444
19434994,190767
19445175,191084
19455355,190644
19465536,190329
19475716,190338
19485897,190177
19496077,190623
19506258,190229
19514741,190851
19524922,190694
19535102,190432
19545283,190389
19555463,190373
19565644,190509
19575824,190784
19586005,190371
19596186,190983
19604669,190764
19614850,190407
19625031,190548
19635211,190520
19645392,190226
19655572,190749
19665753,190644
19675933,190527
19686113,190554
19696295,191220
19704784,191019
19714972,191450
19725160,190643
19735348,190317
19745500,190175
19755680,190276
19765861,190536
19776041,190224
19786222,190787
19794705,190753
19804886,190622
19815066,190645
19825247,190734
19835427,190839
19845608,190729
19855788,190531
19865968,190402
19876149,190777
19886329,190519
19894813,189768
19904994,190546
19915174,190272
19925355,190480
19935535,190395
19945716,190471
19955896,190935
19966077,190224
19976257,190225
19984741,190706
19994921,190626
20005102,190521
20015282,190395
20025463,190829
20035643,190472
20045824,190692
20056004,190815
20066185,189993
20076365,191033
20084849,190374
20095029,190780
20105210,190352
20115390,190886
20125571,190612
20135752,190940
20145932,190672
20156113,191100
20166293,190641
20174777,190425
20184957,190736
20195138,190595
20205318,190502
20215499,190751
20225679,190631
20235860,190633
20246040,191562
20256221,191101
20264704,190472
20274885,190955
20285065,190935
20295246,190875
20305426,190829
20315607,190524
20325787,190574
20335967,191189
20346148,190277
20356328,190523
20364812,190696
20374993,190131
20385173,190143
20395353,190561
20405534,190313
20415714,191301
20425895,190411
20436075,190084
20446256,190769
20454739,190456
20464920,190615
20475100,190913
20485281,190129
20495461,190641
20505642,190837
20515822,190714
20526003,190424
20536183,190237
20546364,190148
20554847,190611
20565028,190521
20575208,190451
20585389,190557
20595569,190290
20605750,191057
20615930,190121
20626110,190515
20636291,190383
20644775,191025
20654955,190740
20665135,190356
20675316,191168
20685497,191059
20695677,190882
20705858,190378
20716038,190869
20726219,190971
20736399,190353
20744883,190294
20755063,190826
20765244,190638
20775424,190266
20785605,191016
20795785,190577
20805966,190011
20816146,190736
20826327,191037
20834810,190312
20844991,190506
20855172,189601
20865352,190575
20875532,190619
20885713,190609
20895893,190379
20906074,189966
20916254,190629
20924738,190805
20934919,190485
20945099,190553
20955280,190480
20965460,190341
20975641,189859
20985821,190599
20996002,190192
21006182,190679
21016363,190094
21024846,190417
21035027,190586
21045207,190606
21055388,190731
21065568,190522
21075749,191103
21085929,190559
21096110,190334
21106290,191587
21114774,190393
21124955,190364
21135135,191147
21145315,190399
21155496,190388
21165676,190770
21175857,190424
21186038,190545
21196218,190915
21206398,190372
21214882,190714
21225063,189805
21235243,190118
21245424,190302
21255604,190460
21265785,191101
21275965,191046
21286146,190455
21296326,190961
21304810,190380
21314991,189736
21325171,190347
21335351,189828
21345532,190847
21355712,190878
21365893,190685
21376073,190725
21386254,190130
21394738,191230
21404918,190963
21415099,190402
21425279,190291
21435460,190905
21445640,190808
21455821,190704
21466001,190357
21476181,190715
21486362,190547
21494846,190561
21505026,190826
21515207,191196
21525387,190678
21535567,190878
21545748,190945
21555928,190779
21566109,190763
21576289,190989
21584773,190183
21594954,190549
21605134,190902
21615315,190621
21625495,190571
21635676,190880
21645856,190524
21656036,190658
21666217,191057
21676397,189951
21684881,190276
21695061,190390
21705242,190704
21715422,190637
21725603,190535
21735783,190881
21745964,190568
21756144,190340
21766324,190789
21774808,190522
21784989,190257
21795169,190914
21805349,190534
21815530,190259
21825710,190390
21835891,190969
21846071,191078
21856252,190554
21866432,190070
21874916,190520
21885097,190204
21895277,190498
21905458,190675
21915638,191035
21925819,190751
21935999,190686
21946180,190722
21956360,190666
21964844,190513
21975024,190260
21985205,190723
21995385,190080
22005566,190195
22015746,190778
22025927,190800
22036107,190847
22046288,190674
22056468,190750
22064952,191136
22075133,190284
22085313,190722
22095500,190813
22105687,190586
22115875,190328
22126063,190345
22136216,190498
22146396,190814
22154880,190029
22165061,190264
22175241,190816
22185422,190531
22195602,190993
22205783,190401
22215963,190716
22226144,190774
22236324,190268
22244808,190431
22254988,190822
22265169,190745
22275349,190627
22285530,190610
22295710,190034
22305891,190419
22316071,191151
22326252,190278
22336432,190571
22344916,190410
22355096,190713
22365277,190096
22375457,190350
22385638,191056
22395818,190516
22405999,190999
22416179,190446
22426360,190068
22434844,190879
22445024,191086
22455205,190250
22465385,190717
22475566,190095
22485746,190549
22495927,190189
22506107,190317
22516288,189938
22524772,190657
22534952,190423
22545133,190208
22555313,191155
22565494,190242
22575674,190078
22585855,190863
22596035,190316
22606216,190375
22616396,190083
22624880,190252
22635060,190741
22645241,190160
22655421,191186
22665602,190866
22675782,190655
22685963,190429
22696143,190503
22706324,190162
22714807,190335
22724988,190711
22735168,190721
22745349,190672
22755529,190807
22765710,190614
22775891,190381
22786071,191010
22796252,190835
22806432,191311
22814916,190997
22825097,190694
22835277,190509
22845458,190269
22855638,190714
22865818,190372
22875999,189929
22886180,191198
22896360,191020
22904844,190814
22915024,190694
22925205,190972
22935385,190516
22945566,190425
22955746,191222
22965927,191039
22976107,190521
22986288,191193
22994772,190754
23004952,190305
23015133,190534
23025313,190602
23035493,190529
23045674,190642
23055854,190696
23066035,190098
23076215,190615
23086396,190758
23094880,190417
23105060,191033
23115241,190809
23125421,190246
23135601,190803
23145782,190623
23155962,190562
23166143,190736
23176323,189824
23184807,190790
23194988,190410
23205168,190912
23215349,191409
23225529,190384
23235710,190803
23245890,190525
23256070,190127
23266251,190340
23276431,190462
23284915,190820
23295096,190159
23305276,189811
23315456,190700
23325637,189998
23335817,190854
23345998,190699
23356178,190234
23366359,190415
23374842,190952
23385023,190973
23395203,190298
23405384,190850
23415564,190307
23425745,191023
23435925,190677
23446106,190427
23456286,190611
23466467,190953
23474951,190274
23485131,190406
23495312,190027
23505492,191063
23515673,190329
23525853,190480
23536033,190942
23546214,190892
23556394,190519
23564878,190725
23575059,190383
23585239,191065
23595420,190352
23605600,190870
23615780,190779
23625961,190590
23636142,190769
23646322,190824
23654806,190656
23664986,190034
23675167,190766
23685347,190522
23695528,190747
23705708,190851
23715888,191125
23726069,190506
23736250,190856
23746430,190589
23754914,190519
23765094,190145
23775275,190280
23785456,190422
23795636,190878
23805817,190524
23815997,190734
23826178,190161
23836358,190357
23844842,190533
23855023,190719
23865203,190793
23875384,190599
23885564,190353
23895745,190555
23905925,190815
23916106,190584
23926286,190331
23936467,190661
23944951,190945
23955131,190660
23965312,190847
23975492,190945
23985673,190940
23995853,190859
24006034,189822
24016214,190040
24026395,190845
24034878,190810
24045059,190403
24055239,191272
24065420,190606
24075600,190775
24085781,190605
24095961,190378
24106142,190416
24116322,190499
24124806,191028
24134987,190068
24145167,191005
24155348,190347
24165528,190597
24175709,190223
24185890,190390
24196070,190366
24206251,189613
24216431,191457
24224915,189908
24235095,191226
24245276,190034
24255456,190860
24265637,191260
24275817,190495
24285998,190855
24296178,190299
24306359,190162
24314843,190837
24325023,190271
24335204,190474
24345384,190885
24355565,190284
24365745,190394
24375926,190600
24386106,190642
24396287,190628
24406467,190160
24414951,190229
24425132,190746
24435312,190950
24445493,191192
24455673,191272
24465854,190099
24476034,189667
24486222,190689
24496410,190364
24504899,190597
24515087,190432
24525240,190569
24535421,191343
24545601,190576
24555782,190456
24565962,190750
24576143,190518
24586323,190399
24594807,190936
24604987,190597
24615168,190588
24625348,190572
24635529,190682
24645709,190572
24655890,190598
24666070,190789
24676251,191180
24686431,190189
24694915,190829
24705096,190491
24715276,190995
24725457,190313
24735637,190980
24745818,190126
24755998,190926
24766179,190087
24776359,190485
24784843,190973
24795024,190563
24805204,190677
24815384,191026
24825565,189922
24835745,190511
24845926,190424
24856106,191131
24866287,190820
24876467,190110
24884951,190931
24895132,190513
24905312,190662
24915493,190153
24925673,190739
24935854,191374
24946034,190785
24956215,191144
24966395,190714
24974879,190537
24985059,191211
24995240,190336
25005420,190485
25015601,190518
25025781,190064
25035962,190781
25046142,190529
25056323,190620
25064807,191181
25074987,189976
25085168,190939
25095348,190747
25105529,190741
25115709,190498
25125890,190418
25136070,189910
25146251,190420
25156431,190440
25164915,189808
25175096,190311
25185276,190909
25195457,190153
25205637,190279
25215818,190430
25225998,190497
25236179,190622
25246359,190325
25254843,191389
25265023,190912
25275204,190440
25285384,190117
25295565,190993
25305745,190492
25315926,190634
25326106,190457
25336286,190721
25346467,190492
25354951,190527
25365131,190739
25375311,190273
25385492,190240
25395672,190766
25405853,190666
25416033,190024
25426214,191264
25436394,190616
25444878,190207
25455059,191129
25465239,190377
25475420,190603
25485600,191007
25495781,190594
25505961,191025
25516142,191074
25526322,190590
25536503,190664
25544986,190440
25555167,190827
25565347,191629
25575528,190072
25585709,190388
25595889,190854
25606070,191189
25616250,190552
25626431,190100
25634915,190186
25645095,190997
25655276,190929
25665456,190778
25675637,190574
25685817,190405
25695998,190596
25706179,191015
25716359,190267
25724843,190322
25735023,190689
25745204,190368
25755384,191537
25765565,190868
25775745,190500
25785926,190795
25796106,190652
25806287,190804
25816467,190486
25824951,190296
25835131,191320
25845312,190440
25855492,190700
25865673,190549
25875853,190953
25886034,190780
25896214,190727
25906395,190597
25914879,190716
25925059,190197
25935239,190133
25945420,190221
25955600,190851
25965781,190405
25975961,190424
25986142,190965
25996322,191287
26006503,190851
26014987,190589
26025167,190788
26035348,190856
26045528,189934
26055709,190820
26065889,190484
26076070,190473
26086250,190468
26096431,190325
26104915,190512
26115095,190328
26125276,190563
26135456,190941
26145637,190993
26155817,190412
26165998,190678
26176178,190242
26186359,190488
26194843,191304
26205023,190811
26215204,191053
26225385,190780
26235565,190128
26245746,190644
26255926,190803
26266107,190545
26276287,190725
26286468,190335
26294951,189816
26305132,190861
26315313,190448
26325493,190821
26335674,190768
26345854,190693
26356035,190152
26366215,190753
26376396,190690
26384880,190524
26395060,190917
26405241,190591
26415421,190660
26425602,190283
26435782,191164
26445963,190387
26456143,190077
26466324,190700
26476504,190763
26484988,190725
26495168,190720
26505349,190815
26515530,190277
26525710,190440
26535891,190897
26546071,190366
26556252,191151
26566432,190859
26574916,190830
26585096,190767
26595277,190455
26605457,190498
26615638,190310
26625818,190701
26635999,190328
26646179,189932
26656360,190583
26666540,190901
26675024,190613
26685204,190444
26695385,189692
26705565,190651
26715746,190551
26725926,190040
26736107,190059
26746287,190493
26756468,190305
26764952,190745
26775132,190736
26785313,190376
26795493,190591
26805674,191012
26815854,190642
26826035,190512
26836215,190462
26846396,189724
26854880,190788
26865060,190478
26875241,190424
26885425,190782
26895613,190823
26905800,190313
26915988,190757
26926176,190817
26936324,190591
26946505,190663
26954988,191007
26965169,190406
26975349,190472
26985530,190471
26995710,191082
27005891,190991
27016072,190043
27026252,190313
27036433,190869
27044916,190296
27055097,190048
27065277,190873
27075458,190273
27085638,190525
27095819,190720
27105999,190632
27116180,190156
27126360,190507
27136541,190528
27145024,190320
27155205,190475
27165386,190832
27175566,190917
27185747,191119
27195927,190953
27206108,190295
27216288,190323
27226469,190503
27234953,191048
27245133,190664
27255314,190348
27265495,190475
27275675,190168
27285856,190479
27296036,190483
27306217,190377
27316397,190173
27324881,190045
27335061,190048
27345242,190646
27355422,190910
27365603,190628
27375783,189839
27385964,190948
27396145,190762
27406325,190496
27416506,190580
27424989,190476
27435170,190937
27445350,190387
27455531,190788
27465712,190416
27475892,190698
27486073,190983
27496253,190754
27506434,190424
27514917,190434
27525098,190700
27535278,190788
27545459,190458
27555639,190865
27565820,190347
27576000,190573
27586181,190556
27596361,190268
27606542,190676
27615025,190782
27625206,189930
27635386,190798
27645567,190879
27655747,190264
27665928,190598
27676108,190835
27686289,190668
27696469,191228
27704953,190981
27715133,189969
27725314,190936
27735494,190540
27745674,190308
27755855,190831
27766035,189912
27776216,190927
27786396,191134
27796577,190593
27805060,191276
27815241,190196
27825421,190794
27835602,190780
27845782,189782
27855963,190561
27866143,190642
27876324,190868
27886505,190906
27894988,190634
27905169,190661
27915350,190740
27925530,190780
27935711,190234
27945891,190476
27956072,190641
27966252,191113
27976433,190331
27986613,190849
27995097,190558
28005278,191135
28015458,189931
28025639,190422
28035819,190957
28046000,190214
28056180,190224
28066361,190256
28076541,190790
28085025,190680
28095205,190026
28105386,190414
28115567,190639
28125747,190604
28135927,190433
28146108,190793
28156289,190924
28166469,190704
28174953,190772
28185134,190809
28195314,190691
28205495,191293
28215675,190412
28225856,190626
28236036,190175
28246217,190714
28256397,190642
28266578,191339
28275062,190298
28285242,191147
28295423,190299
28305603,190458
28315784,190437
28325964,190354
28336144,190235
28346325,190923
28356506,190808
28364989,191246
28375170,190734
28385350,190299
28395531,190298
28405711,190777
28415892,190334
28426072,189930
28436253,190413
28446433,190912
28456614,191100
28465098,190411
28475278,190785
28485459,190910
28495639,190706
28505820,190659
28516000,189981
28526180,190435
28536361,191107
28546542,191411
28555025,190661
28565206,190878
28575386,190423
28585567,191156
28595747,191419
28605928,190038
28616108,190252
28626289,191431
28636469,190664
28644953,190793
28655134,190591
28665314,189711
28675495,189713
28685675,190179
28695856,191403
28706036,190809
28716217,190156
28726397,190740
28736578,190486
28745062,190988
28755242,190638
28765423,190430
28775603,190555
28785784,190966
28795964,190858
28806145,190934
28816325,190808
28826506,191317
28834990,190732
28845170,190183
28855351,190601
28865531,190596
28875712,190346
28885892,191169
28896073,190295
28906253,191271
28916434,190831
28926614,190651
28935098,190158
28945279,190481
28955459,190581
28965640,190911
28975820,190674
28986001,190984
28996181,189957
29006361,190393
29016542,190044
29025026,190441
29035206,190788
29045387,190651
29055567,190723
29065748,190583
29075928,190158
29086109,190352
29096289,190227
29106470,190625
29114953,190412
29125134,190966
29135315,189924
29145495,190380
29155676,190542
29165856,190384
29176036,190531
29186217,191136
29196397,190871
29206578,190964
29215062,190144
29225242,190400
29235422,190848
29245603,190683
29255784,190064
29265964,190324
29276145,190510
29286327,190097
29296515,190507
29305005,190829
29315192,190634
29325380,190857
29335531,190173
29345711,190619
29355892,190937
29366072,190725
29376253,190920
29386433,191369
29396614,191095
29405098,190591
29415278,190328
29425459,190756
29435639,190988
29445820,190916
29456000,190288
29466181,190897
29476361,190426
29486542,190640
29495025,190581
29505206,191232
29515386,190400
29525567,189818
29535747,190294
29545928,190812
29556108,190901
29566289,190634
29576469,190722
29586650,190940
29595134,190511
29605314,190406
29615495,190748
29625675,190539
29635855,190329
29646036,190611
29656216,190865
29666397,191249
29676577,190554
29685061,190607
29695242,190789
29705423,190669
29715603,190814
29725784,190790
29735964,190245
29746145,190106
29756325,190356
29766506,190604
29774990,190452
29785170,190494
29795351,189833
29805531,190848
29815712,190321
29825892,190397
29836073,190533
29846254,190500
29856434,191107
29866615,190123
29875099,190006
29885279,190436
29895460,190361
29905640,190786
29915821,190646
29926001,190424
29936182,190834
29946363,190700
29956543,191016
29965027,190166
29975207,190657
29985388,190567
29995569,190404
30005749,190755
30015930,190546
30026111,191331
30036291,190596
30046472,190989
30056652,190579
30065136,190037
30075317,190785
30085497,190986
30095678,190287
30105858,191219
30116039,190623
30126219,190613
30136400,190573
30146580,190483
30155064,190548
30165245,190421
30175425,190711
30185606,190758
30195786,190326
30205967,190482
30216147,190537
30226328,190830
30236508,190283
30244992,191215
30255173,191063
30265353,190357
30275534,190452
30285714,191164
30295895,190716
30306075,191282
30316256,190467
30326436,191144
30336617,190882
30345101,191019
30355281,190976
30365462,189958
30375642,190703
30385823,190486
30396003,190865
30406184,190402
30416364,190627
30426545,190372
30435029,190861
30445209,190228
30455390,190904
30465570,190227
30475751,190267
30485931,190632
30496112,190348
30506292,190852
30516473,190859
30526654,190555
30535137,189908
30545318,190361
30555498,190347
30565679,190840
30575859,190469
30586040,190657
30596221,190361
30606401,191066
30616582,190816
30625065,190504
30635246,190527
30645427,190866
30655607,190600
30665788,190323
30675968,190405
30686149,190639
30696329,190698
30706510,190538
30714994,190925
30725174,190807
30735355,190466
30745535,190707
30755716,190273
30765897,190706
30776077,190311
30786258,191129
30796438,190699
30806619,190684
30815102,190941
30825283,190420
30835463,189973
30845644,190512
30855825,190525
30866005,190750
30876186,190499
30886366,190798
30896547,191119
30905031,190596
30915211,191056
30925392,190660
30935572,191089
30945753,191133
30955934,190040
30966114,190352
30976295,190884
30986475,190220
30996656,191210
31005140,190736
31015320,190359
31025501,190517
31035681,190330
31045862,190643
31056043,190335
31066223,190793
